Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Magnitude,Depth
2022,11,9,7,37,42,35.7083,129.3524,0.83,9.39
2022,11,9,18,24,5,35.8043,129.4649,0.26,10.34
2022,11,9,21,0,40,35.8057,129.4634,0.35,10.4
2022,11,10,6,20,53,35.8049,129.4643,0.34,10.55
2022,11,11,17,1,31,35.7618,129.3745,1.0,14.06
2022,11,13,3,34,29,35.791,129.3932,0.36,14.27
2022,11,13,3,58,57,35.7896,129.3892,0.3,14.16
2022,11,13,5,38,11,35.7896,129.3905,0.29,13.94
2022,11,13,6,28,12,35.7898,129.3884,0.24,14.08
2022,11,13,6,53,21,35.7894,129.3917,0.21,14.12
2022,11,14,9,8,7,35.7873,129.3678,1.59,11.8
2022,11,14,14,11,57,35.7893,129.3898,0.58,14.06
2022,11,19,19,2,58,35.8023,129.3822,0.12,14.2
2022,11,21,10,52,36,35.7512,129.3853,0.94,11.87
2022,11,24,14,50,0,35.8271,129.4099,0.78,10.86
2022,11,27,19,46,32,35.7875,129.3699,0.69,11.93
2022,11,29,12,15,0,35.7898,129.3909,0.75,14.32
2022,12,2,4,19,19,35.7252,129.3682,-0.03,10.47
2022,12,3,3,31,8,35.7425,129.4471,0.17,10.52
2022,12,9,16,45,13,35.7075,129.3838,0.67,6.91
2022,12,9,17,0,34,35.768,129.4827,0.55,4.62
2022,12,11,4,15,13,35.7047,129.3528,1.17,9.08
2022,12,16,15,12,11,35.8225,129.3325,0.64,14.01
2022,12,17,10,55,13,35.8065,129.426,1.46,14.65
2022,12,21,16,59,51,35.7838,129.2978,0.41,9.44
2022,12,22,1,53,24,35.7433,129.3655,-0.52,10.39
2022,12,24,3,9,35,35.7531,129.3858,0.13,12.26
2022,12,24,20,5,27,35.7088,129.352,1.18,9.73
2022,12,25,18,0,15,35.7218,129.4064,0.34,11.86
2022,12,28,3,32,22,35.7223,129.4104,1.0,11.0
2022,12,28,6,31,54,35.7264,129.3581,0.28,10.09
2022,12,29,8,10,1,35.8183,129.3866,0.36,10.55
2022,12,29,10,10,8,35.7072,129.3545,0.11,9.47
2022,12,31,8,37,7,35.8072,129.4635,0.59,10.52
2023,1,1,21,45,48,35.6931,129.3509,1.0,11.28
2023,1,2,6,24,50,35.7312,129.3746,-0.61,11.6
2023,1,2,20,6,40,35.7764,129.3937,-0.22,12.46
2023,1,5,5,35,30,35.7517,129.382,0.42,11.78
2023,1,5,8,49,16,35.7485,129.3841,1.03,11.63
2023,1,6,4,40,7,35.757,129.3835,0.36,11.89
2023,1,6,4,42,25,35.7529,129.386,0.78,11.97
2023,1,6,6,52,31,35.7505,129.3887,1.0,12.06
2023,1,7,9,50,24,35.7505,129.3754,0.78,9.79
2023,1,8,3,44,5,35.741,129.3854,-0.21,11.33
2023,1,9,0,49,4,35.7502,129.3835,0.29,11.79
2023,1,10,7,46,19,35.6092,129.3456,1.58,8.4
2023,1,12,0,20,24,35.752,129.3989,1.0,12.66
2023,1,12,4,53,58,35.7418,129.383,1.0,12.45
2023,1,13,4,7,46,35.7682,129.3873,0.5,12.44
2023,1,13,18,10,34,35.802,129.4565,0.83,9.95
2023,1,23,17,17,43,35.7733,129.3823,-0.04,9.27
2023,1,29,23,7,13,35.7564,129.389,0.94,13.3
2023,2,3,16,23,8,35.7591,129.3944,1.0,12.17
2023,2,5,18,7,5,35.7292,129.3929,0.23,10.56
2023,2,5,19,56,22,35.7148,129.3704,-0.52,9.63
2023,2,5,23,59,31,35.7669,129.396,0.25,11.79
2023,2,6,11,54,52,35.679,129.3456,1.03,13.05
2023,2,6,18,26,34,35.7635,129.3942,0.48,11.93
2023,2,13,19,33,10,35.7543,129.3914,0.57,13.24
2023,2,14,11,54,12,35.8142,129.2725,1.1,7.83
2023,2,17,23,53,20,35.7586,129.4597,0.59,9.09
2023,2,22,23,14,31,35.7786,129.3668,0.43,15.72
2023,2,23,4,34,54,35.7036,129.3581,-0.45,9.08
2023,2,24,16,38,12,35.7116,129.3567,0.21,9.84
2023,3,1,3,24,43,35.7638,129.3927,0.35,12.03
2023,3,3,2,43,19,35.7745,129.381,0.15,10.94
2023,3,5,1,40,38,35.7597,129.3829,0.17,10.08
2023,3,8,17,25,26,35.7978,129.4073,0.62,10.1
2023,3,13,5,43,16,35.7315,129.4195,-0.2,12.84
2023,3,15,6,31,54,35.7374,129.4618,0.43,9.7
2023,3,16,17,47,21,35.7766,129.3157,0.28,9.03
2023,3,25,1,1,11,35.7107,129.3526,0.11,9.56
2023,3,26,19,36,21,35.7508,129.3683,1.0,11.1
2023,3,26,21,22,37,35.8357,129.385,0.64,8.59
2023,3,27,16,26,43,35.7125,129.3552,0.48,6.92
2023,3,28,21,9,34,35.7603,129.3767,1.34,11.88
2023,3,28,21,10,23,35.7518,129.3801,1.0,12.03
2023,3,29,1,58,3,35.7548,129.3843,1.0,11.96
2023,3,29,4,27,39,35.7823,129.3814,1.0,11.96
2023,3,29,13,41,4,35.8438,129.4334,1.0,14.45
2023,3,30,6,47,20,35.7108,129.3724,0.53,9.49
2023,3,30,6,47,26,35.7146,129.3725,1.0,9.89
2023,3,30,19,26,18,35.7783,129.362,0.87,15.43
2023,3,30,19,42,49,35.7545,129.3911,0.16,12.73
2023,4,1,2,31,31,35.7499,129.3876,0.22,11.2
2023,4,1,3,16,53,35.7141,129.3853,0.37,12.79
2023,4,1,3,18,11,35.7132,129.3893,0.41,12.62
2023,4,1,3,20,23,35.7154,129.3875,0.44,12.62
2023,4,1,3,39,39,35.7147,129.3865,0.83,12.79
2023,4,1,3,55,42,35.6949,129.3717,-0.63,8.39
2023,4,1,4,8,11,35.7166,129.3876,0.1,12.93
2023,4,1,4,14,58,35.7141,129.386,0.34,12.46
2023,4,1,4,28,38,35.7136,129.393,-0.52,12.55
2023,4,1,4,37,16,35.712,129.388,0.37,13.0
2023,4,3,22,48,43,35.6558,129.4622,1.97,16.22
2023,4,3,23,5,46,35.6578,129.4634,1.0,15.32
2023,4,3,23,39,18,35.687,129.4039,1.0,9.09
2023,4,5,0,0,28,35.7111,129.3559,0.24,9.99
2023,4,5,13,11,27,35.6843,129.398,1.0,6.37
2023,4,6,23,57,49,35.7516,129.379,0.08,11.89
2023,4,8,3,11,18,35.7778,129.3925,0.95,9.97
2023,4,8,21,12,28,35.7127,129.4046,0.18,7.23
2023,4,11,8,27,8,35.7368,129.3581,1.77,10.37
2023,4,12,15,53,4,35.7094,129.3535,0.59,9.77
2023,4,12,21,31,37,35.8277,129.4182,0.53,6.98
2023,4,15,23,4,25,35.7591,129.3811,0.13,12.13
2023,4,15,23,5,33,35.7594,129.38,0.46,11.88
2023,4,15,23,7,8,35.7586,129.3864,1.0,11.75
2023,4,16,23,9,23,35.7516,129.3816,1.02,11.93
2023,4,17,1,29,48,35.7824,129.5165,-0.26,15.21
2023,4,17,4,16,6,35.7817,129.5171,0.9,14.78
2023,4,17,4,56,2,35.752,129.3861,0.49,12.08
2023,4,18,0,4,34,35.7893,129.4581,1.0,10.08
2023,4,18,1,21,51,35.7907,129.4588,1.0,9.99
2023,4,25,0,41,58,35.6919,129.3528,-0.32,7.21
2023,4,28,2,0,57,35.7325,129.4075,0.75,11.51
2023,4,28,2,56,37,35.7304,129.4039,0.42,11.19
2023,4,30,6,10,44,35.7296,129.4051,1.0,10.56
2023,5,1,13,12,33,35.7098,129.3538,0.59,9.65
2023,5,2,0,3,43,35.7912,129.3021,0.4,8.88
2023,5,5,8,35,37,35.6594,129.4583,0.24,9.95
2023,5,11,0,4,26,35.7173,129.4035,0.83,6.83
2023,5,17,3,42,33,35.7611,129.3853,0.06,12.29
2023,5,23,18,0,35,35.7647,129.3852,0.39,7.97
2023,5,24,17,52,3,35.6539,129.4938,1.0,8.68
2023,5,27,4,26,30,35.8474,129.3985,0.66,13.49
2023,5,29,5,46,54,35.7697,129.3174,0.52,9.56
2023,6,2,16,26,3,35.7668,129.4028,1.41,9.23
2023,6,5,22,52,26,35.8045,129.4679,1.0,10.65
2023,6,9,0,4,8,35.7995,129.4763,1.0,10.35
2023,6,13,15,53,43,35.7662,129.3905,0.06,8.12
2023,6,14,2,55,44,35.7163,129.4055,-0.04,7.18
2023,6,19,3,22,12,35.7861,129.2909,0.08,9.41
2023,6,23,23,19,40,35.738,129.4603,0.7,10.03
2023,6,28,5,31,7,35.7535,129.3994,1.0,12.81
2023,6,29,15,7,29,35.728,129.3585,0.35,9.63
2023,7,1,8,54,22,35.758,129.3749,1.19,12.82
2023,7,2,21,16,25,35.7104,129.4002,0.3,12.39
2023,7,4,11,59,48,35.6911,129.463,0.55,4.08
2023,7,10,13,15,46,35.7732,129.3154,1.0,9.32
2023,7,11,21,17,40,35.8994,129.4096,1.21,12.81
2023,7,12,20,32,41,35.6682,129.5129,0.48,17.97
2023,7,13,22,31,11,35.7839,129.3755,1.0,12.42
2023,7,13,23,6,52,35.8159,129.4211,0.6,14.53
2023,7,14,0,29,46,35.7839,129.3744,1.0,12.31
2023,7,20,15,37,38,35.7436,129.413,-0.21,12.47
2023,7,21,17,45,43,35.7469,129.4056,0.92,12.21
2023,7,22,20,2,55,35.8201,129.4028,0.9,13.27
2023,7,23,2,52,47,35.7505,129.399,-0.07,12.22
2023,7,23,5,11,46,35.703,129.4059,-0.03,8.62
2023,7,25,6,4,9,35.7842,129.3733,1.0,12.17
2023,7,25,10,23,8,35.8281,129.4033,1.0,10.73
2023,7,26,15,36,53,35.7049,129.4009,1.82,11.58
2023,7,27,1,1,17,35.7076,129.4011,0.18,11.75
2023,8,1,0,2,26,35.7894,129.4182,1.0,11.48
2023,8,1,0,23,11,35.8155,129.3853,-0.42,10.66
2023,8,1,7,31,2,35.7069,129.3554,0.8,9.37
2023,8,3,23,1,31,35.7208,129.3826,0.49,9.04
2023,8,7,6,32,28,35.7182,129.402,0.33,7.15
2023,8,8,23,20,56,35.7752,129.3074,-0.11,8.87
2023,8,15,5,19,1,35.6947,129.4146,-0.11,8.39
2023,8,16,20,15,1,35.7377,129.4135,1.35,12.54
2023,8,17,8,30,56,35.7873,129.3061,0.28,9.22
2023,8,19,0,14,4,35.7872,129.4037,0.05,13.37
2023,8,19,3,10,39,35.7909,129.4686,-0.15,9.91
2023,8,19,7,16,53,35.8031,129.456,0.45,9.68
2023,8,20,20,22,27,35.7564,129.5395,1.0,16.93
2023,8,21,8,46,10,35.8438,129.2687,0.42,10.47
2023,8,21,13,18,26,35.8442,129.269,0.38,10.34
2023,8,21,16,49,0,35.8476,129.2821,0.77,10.46
2023,8,21,20,43,25,35.8419,129.2695,0.43,10.81
2023,8,21,23,0,46,35.8831,129.4308,0.42,9.43
2023,8,22,1,59,45,35.8446,129.271,1.0,10.91
2023,8,22,2,20,19,35.6994,129.2957,1.0,15.22
2023,8,22,22,29,40,35.7884,129.4704,1.0,9.48
2023,8,23,1,19,49,35.844,129.2692,0.2,10.75
2023,8,23,19,35,9,35.797,129.4138,1.0,14.53
2023,8,24,2,50,12,35.845,129.2707,-0.0,10.58
2023,8,24,3,20,58,35.8039,129.4484,0.62,9.43
2023,8,25,3,32,10,35.845,129.2708,0.09,10.63
2023,8,25,15,55,11,35.7825,129.2977,-0.02,9.48
2023,8,26,7,15,3,35.783,129.3678,0.51,12.36
2023,8,26,22,6,18,35.7108,129.3559,0.4,9.66
2023,8,30,21,33,38,35.7691,129.4032,0.36,11.27
2023,9,1,3,36,4,35.8005,129.4596,0.16,9.94
2023,9,7,19,22,42,35.7509,129.393,1.0,12.73
2023,9,8,3,46,24,35.7858,129.4183,1.0,12.42
2023,9,8,11,26,2,35.6825,129.3717,0.43,11.29
2023,9,10,3,55,4,35.8451,129.2751,-0.02,10.49
2023,9,10,12,9,47,35.8016,129.4191,0.89,12.61
2023,9,10,20,5,4,35.7875,129.4189,0.04,12.34
2023,9,11,18,39,44,35.7876,129.42,1.0,12.34
2023,9,12,1,22,41,35.7901,129.4187,-0.21,12.34
2023,9,13,11,44,5,35.7892,129.4179,1.0,12.48
2023,9,13,14,29,48,35.7416,129.4173,0.79,13.32
2023,9,13,17,50,46,35.7872,129.4172,0.34,12.34
2023,9,14,12,35,21,35.7389,129.4184,0.25,3.44
2023,9,16,22,42,9,35.7553,129.3716,-0.1,9.61
2023,9,17,6,11,0,35.7167,129.4062,0.21,6.51
2023,9,19,8,59,52,35.7845,129.4215,0.44,12.62
2023,9,19,22,2,40,35.797,129.4696,0.79,9.47
2023,9,20,5,1,34,35.788,129.4171,1.1,12.42
2023,9,20,8,59,0,35.7875,129.4203,0.92,12.51
2023,9,20,13,3,44,35.787,129.4188,0.49,12.26
2023,9,20,20,49,21,35.7891,129.4184,1.03,12.54
2023,9,20,21,25,42,35.7893,129.4173,1.0,12.4
2023,9,21,1,20,52,35.788,129.4168,0.36,12.79
2023,9,21,6,59,43,35.7879,129.4196,0.86,12.5
2023,9,21,23,5,30,35.7878,129.4168,1.78,12.46
2023,9,22,13,19,42,35.7858,129.4225,0.82,12.28
2023,9,22,18,28,40,35.7885,129.3294,0.48,7.2
2023,9,22,23,30,31,35.772,129.3901,1.0,12.86
2023,9,23,0,33,47,35.7854,129.4187,0.19,12.39
2023,9,23,0,37,13,35.7877,129.4198,-0.43,12.32
2023,9,23,8,42,30,35.7846,129.4228,1.39,12.13
2023,9,23,12,44,8,35.712,129.4085,0.15,12.41
2023,9,23,15,47,26,35.7886,129.4176,1.48,12.63
2023,9,23,19,6,27,35.7878,129.4184,1.0,12.31
2023,9,23,21,52,13,35.7857,129.4209,-0.26,12.43
2023,9,23,23,9,17,35.7888,129.418,1.22,12.64
2023,9,24,20,41,0,35.7898,129.42,0.32,12.67
2023,9,25,2,39,37,35.7887,129.42,0.28,12.62
2023,9,25,4,41,49,35.7913,129.4168,1.0,12.48
2023,9,28,0,54,49,35.7854,129.4199,-0.03,12.27
2023,9,28,12,4,19,35.7397,129.4144,1.69,13.31
2023,9,29,4,11,30,35.7565,129.2744,1.0,13.03
2023,10,1,3,27,12,35.7195,129.4077,0.23,11.31
2023,10,1,23,53,25,35.7873,129.4174,0.11,12.35
2023,10,2,17,14,38,35.6277,129.3435,0.75,19.02
2023,10,3,11,14,15,35.7802,129.4258,0.95,12.18
2023,10,5,17,32,10,35.7852,129.2926,0.39,9.81
2023,10,5,23,47,53,35.7896,129.4168,1.0,12.2
2023,10,6,4,31,59,35.7854,129.3166,0.07,9.33
2023,10,8,21,43,1,35.7118,129.3979,0.35,7.07
2023,10,11,0,30,7,35.7809,129.2934,1.2,9.4
2023,10,12,17,33,16,35.7754,129.3741,0.49,3.04
2023,10,14,3,47,22,35.8104,129.3686,0.23,12.43
2023,10,14,14,47,6,35.7611,129.3718,1.12,6.0
2023,10,14,19,36,8,35.8123,129.3714,0.97,12.42
2023,10,14,19,39,33,35.8074,129.3747,1.0,12.62
2023,10,16,2,12,4,35.7829,129.3865,-0.22,15.08
2023,10,18,0,48,22,35.6945,129.4,0.23,11.44
2023,10,18,3,16,59,35.7246,129.37,-0.1,10.28
2023,10,18,13,41,43,35.6782,129.4117,0.74,25.99
2023,10,21,4,54,59,35.7615,129.4064,-0.4,8.83
2023,10,22,19,24,14,35.7377,129.4665,0.22,9.7
2023,10,24,19,28,43,35.7167,129.4055,0.43,12.29
2023,10,25,1,56,32,35.8123,129.3522,1.1,14.6
2023,10,25,2,30,35,35.7172,129.4055,-0.18,12.47
2023,10,25,22,44,4,35.8502,129.2909,1.0,14.03
2023,10,29,0,3,25,35.7392,129.4113,0.22,12.56
2023,11,2,6,47,33,35.7906,129.3914,0.69,13.09
2023,11,2,11,29,46,35.8098,129.4627,0.85,10.82
2023,11,6,9,56,56,35.7609,129.3861,1.31,12.38
2023,11,8,4,55,14,35.8387,129.3467,1.64,10.55
2023,11,8,23,25,19,35.7649,129.376,0.43,12.87
2023,11,15,7,51,48,35.7586,129.3866,0.34,12.91
2023,11,15,10,51,36,35.7634,129.3827,0.35,11.65
2023,11,17,21,19,18,35.8016,129.4579,0.7,10.39
2023,11,18,12,32,17,35.7587,129.3843,0.2,12.57
2023,11,21,2,43,36,35.7829,129.3774,0.04,11.73
2023,11,21,20,44,54,35.7287,129.3558,1.0,10.83
2023,11,24,21,28,29,35.8269,129.3664,0.51,13.48
2023,11,25,7,5,18,35.7178,129.4038,0.13,7.04
2023,11,25,7,6,11,35.7193,129.4065,0.24,7.29
2023,11,26,1,11,28,35.789,129.3871,1.0,12.58
2023,11,26,18,54,29,35.7612,129.5378,0.2,17.05
2023,11,27,5,5,10,35.7567,129.3787,0.24,11.91
2023,11,30,2,24,0,35.7728,129.3138,-0.07,9.34
2023,11,30,2,30,11,35.7712,129.3147,0.09,9.28
2023,11,30,4,55,24,35.788,129.4169,3.85,12.57
2023,11,30,4,59,6,35.7789,129.4391,1.0,12.22
2023,11,30,4,59,50,35.7882,129.4177,-0.02,12.31
2023,11,30,5,0,50,35.789,129.4173,0.54,12.7
2023,11,30,5,3,36,35.7882,129.418,0.23,12.49
2023,11,30,5,11,57,35.7868,129.4177,0.32,12.38
2023,11,30,5,17,35,35.7933,129.4143,0.69,12.22
2023,11,30,5,17,43,35.789,129.4174,0.53,12.52
2023,11,30,5,21,13,35.7897,129.4138,0.78,12.59
2023,11,30,6,4,20,35.7869,129.4167,1.0,12.51
2023,11,30,7,21,14,35.7883,129.4183,0.56,12.48
2023,11,30,19,41,50,35.7876,129.4182,1.0,12.3
2023,12,1,20,44,24,35.7603,129.4037,1.5,11.83
2023,12,2,0,35,42,35.7814,129.4179,1.0,12.6
2023,12,2,22,39,15,35.796,129.4138,0.24,14.38
2023,12,3,4,51,17,35.7856,129.4184,-0.03,12.42
2023,12,3,7,14,36,35.7868,129.4202,1.0,12.67
2023,12,4,7,27,27,35.7254,129.369,0.39,9.36
2023,12,9,21,46,15,35.7053,129.3931,0.34,12.55
2023,12,10,0,41,44,35.7609,129.3814,0.35,11.76
2023,12,10,0,45,53,35.7597,129.3835,-0.12,12.16
2023,12,13,17,45,24,35.7902,129.4158,0.66,12.74
2023,12,15,13,52,41,35.7859,129.4186,0.72,12.57
2023,12,16,23,45,22,35.7831,129.3159,0.16,9.4
2023,12,19,0,58,15,35.7386,129.41,0.78,13.07
2023,12,20,8,58,53,35.741,129.4111,1.79,13.64
2023,12,22,0,59,46,35.7117,129.3549,0.18,9.28
2023,12,25,13,11,32,35.7869,129.4173,0.71,12.48
2023,12,26,5,18,58,35.7739,129.5442,0.4,17.18
2023,12,26,13,40,15,35.7657,129.3876,1.0,7.63
2023,12,26,20,32,12,35.8842,129.5262,1.06,13.84
2023,12,27,9,10,13,35.7034,129.3914,0.68,12.17
2024,1,3,6,35,58,35.7825,129.2973,0.37,9.65
2024,1,3,6,36,2,35.8557,129.289,1.39,13.21
2024,1,8,9,40,7,35.7815,129.4225,0.83,11.95
2024,1,9,3,10,44,35.7586,129.381,0.42,12.91
2024,1,10,4,13,29,35.704,129.4018,0.18,11.47
2024,1,11,5,21,35,35.7616,129.384,0.05,11.77
2024,1,11,17,7,31,35.8204,129.3903,1.0,11.75
2024,1,11,17,12,15,35.8198,129.3921,0.3,11.8
2024,1,12,13,37,30,35.8184,129.3786,1.1,11.19
2024,1,12,13,42,31,35.8191,129.3782,1.3,11.06
2024,1,12,13,47,17,35.7922,129.3624,1.54,9.94
2024,1,12,13,48,25,35.822,129.3841,1.0,11.09
2024,1,12,13,49,23,35.8172,129.3794,0.58,11.14
2024,1,12,14,7,20,35.8202,129.3827,0.55,11.32
2024,1,12,14,7,47,35.8176,129.3796,0.39,11.16
2024,1,12,15,9,53,35.8172,129.3812,0.69,11.04
2024,1,12,15,11,29,35.8178,129.379,0.87,11.18
2024,1,12,15,20,24,35.7819,129.4816,0.74,9.14
2024,1,14,19,51,42,35.7774,129.4254,1.39,12.27
2024,1,14,20,7,12,35.7876,129.4199,0.42,12.4
2024,1,14,20,7,48,35.7887,129.4192,0.25,12.59
2024,1,17,4,38,57,35.7745,129.3771,0.86,12.05
2024,1,18,1,30,24,35.7056,129.36,0.06,9.7
2024,1,19,18,38,6,35.7421,129.4201,0.67,13.22
2024,1,19,21,43,18,35.882,129.3538,1.0,12.67
2024,1,26,3,39,7,35.6554,129.3185,1.51,9.81
2024,1,26,18,20,53,35.7164,129.373,0.36,10.22
2024,1,27,18,53,50,35.7668,129.382,0.47,7.62
2024,1,29,21,25,47,35.7152,129.4029,0.33,10.74
2024,1,30,8,34,46,35.7647,129.3885,1.0,11.74
2024,2,4,16,17,37,35.7545,129.3867,1.0,8.79
2024,2,5,10,43,40,35.7879,129.4147,0.96,12.42
2024,2,7,2,12,43,35.7051,129.4093,1.0,10.54
2024,2,7,20,42,57,35.6983,129.4067,-0.77,4.61
2024,2,8,15,10,55,35.7134,129.3553,0.14,9.65
2024,2,9,1,7,25,35.8052,129.2993,1.0,12.21
2024,2,12,12,39,34,35.8162,129.3808,0.27,11.14
2024,2,13,22,38,35,35.8149,129.3797,0.53,11.14
2024,2,13,22,43,25,35.8172,129.38,0.72,10.99
2024,2,15,21,2,2,35.8504,129.2883,0.5,13.09
2024,2,16,19,33,9,35.7393,129.3972,1.0,11.96
2024,2,17,3,7,8,35.7062,129.3567,-0.04,9.14
2024,2,18,22,52,29,35.7245,129.3573,-0.05,9.77
2024,2,20,5,43,23,35.863,129.2779,0.19,5.66
2024,2,26,6,17,35,35.7064,129.3575,0.39,9.03
2024,3,2,19,58,38,35.7974,129.3686,0.4,10.81
2024,3,5,12,15,14,35.7157,129.3692,1.85,9.82
2024,3,7,9,36,57,35.7964,129.427,1.58,14.89
2024,3,10,5,6,3,35.7951,129.4325,0.08,14.75
2024,3,12,19,58,25,35.7969,129.4312,0.38,14.73
2024,3,13,2,27,56,35.7519,129.4011,0.18,10.63
2024,3,13,19,38,12,35.7949,129.4278,0.16,14.7
2024,3,15,22,16,32,35.7347,129.3021,0.44,11.51
2024,3,15,22,52,48,35.7357,129.3017,0.45,11.75
2024,3,15,23,39,9,35.7978,129.4301,0.64,14.59
2024,3,16,3,33,25,35.7349,129.302,0.23,11.44
2024,3,16,3,34,50,35.735,129.3014,0.33,11.3
2024,3,16,4,5,32,35.7353,129.301,0.45,11.34
2024,3,16,5,1,52,35.7328,129.3022,0.0,11.77
2024,3,16,12,40,32,35.7337,129.3008,0.53,11.68
2024,3,16,13,32,21,35.7339,129.3027,0.84,11.44
2024,3,16,23,16,16,35.7236,129.3677,-0.08,10.19
2024,3,18,21,58,21,35.7203,129.3018,1.0,11.22
2024,3,21,14,35,48,35.7286,129.5436,1.1,12.8
2024,3,21,21,38,13,35.7949,129.4342,0.12,14.5
2024,3,22,21,19,47,35.7868,129.4192,0.32,12.43
2024,3,25,4,48,28,35.8147,129.3194,0.34,2.76
2024,3,25,21,17,22,35.7113,129.3406,-0.0,6.37
2024,3,25,22,23,48,35.7106,129.3403,0.19,6.21
2024,3,25,22,49,49,35.7081,129.3417,1.2,5.98
2024,3,27,6,10,5,35.7538,129.3707,0.65,12.74
2024,3,27,13,52,7,35.6716,129.5271,0.83,15.81
2024,3,27,23,40,53,35.7376,129.4594,0.34,10.31
2024,3,29,8,6,33,35.6711,129.5261,0.71,17.13
2024,3,30,19,57,23,35.7165,129.4284,0.54,7.51
2024,4,1,20,17,43,35.7196,129.2944,0.82,13.31
2024,4,4,21,10,54,35.8234,129.4142,0.3,14.45
2024,4,5,21,3,36,35.8139,129.4166,0.37,14.59
2024,4,7,2,19,40,35.7175,129.4025,-0.19,7.17
2024,4,10,5,31,26,35.7652,129.3103,0.71,6.19
2024,4,11,10,20,5,35.6992,129.3447,-0.1,7.56
2024,4,12,17,0,44,35.7192,129.4549,0.67,14.8
2024,4,19,11,59,42,35.6425,129.3534,0.7,7.01
2024,4,19,23,33,29,35.6287,129.3244,1.15,7.9
2024,4,28,1,0,19,35.7266,129.364,0.25,9.83
2024,4,28,1,1,50,35.7218,129.3694,1.0,9.56
2024,4,28,1,15,0,35.7207,129.3696,1.0,9.53
2024,4,28,4,23,41,35.8131,129.3851,1.0,11.16
2024,4,30,12,39,44,35.7663,129.3156,1.33,11.55
2024,5,2,20,43,12,35.8131,129.3477,0.53,14.22
2024,5,5,2,26,25,35.7645,129.2931,0.22,10.19
2024,5,5,5,47,5,35.7693,129.4287,-0.73,6.77
2024,5,5,16,36,53,35.7516,129.4006,1.31,10.57
2024,5,6,7,43,11,35.751,129.3986,-0.0,10.92
2024,5,7,23,24,7,35.7523,129.3814,-0.3,11.34
2024,5,10,4,54,26,35.7102,129.3537,0.42,9.96
2024,5,10,18,13,43,35.7089,129.3524,1.1,9.52
2024,5,12,19,8,40,35.7186,129.4037,0.12,11.27
2024,5,17,10,22,33,35.8316,129.4047,1.0,10.6
2024,5,18,8,37,37,35.8323,129.4022,0.87,10.86
2024,5,21,0,9,35,35.8287,129.4129,1.0,10.63
2024,5,25,14,51,7,35.7427,129.3031,0.49,8.78
2024,5,29,4,15,50,35.7765,129.3802,0.55,11.26
2024,5,29,4,57,46,35.7857,129.3047,0.32,9.15
2024,5,29,7,42,19,35.7911,129.3003,1.0,9.04
2024,5,29,8,15,37,35.792,129.3007,0.91,9.39
2024,5,29,20,49,5,35.7872,129.305,0.14,9.02
2024,5,29,21,16,34,35.7907,129.303,-0.02,9.0
2024,5,29,21,40,6,35.7783,129.3779,1.0,13.38
2024,6,4,23,36,18,35.763,129.2907,0.02,9.58
2024,6,6,22,59,42,35.8196,129.3925,1.0,11.44
2024,6,6,23,13,18,35.8161,129.3903,0.35,11.56
2024,6,7,10,59,58,35.7423,129.5027,1.19,24.06
2024,6,10,1,2,14,35.7693,129.3328,-0.02,9.82
2024,6,13,9,26,46,35.7503,129.4467,0.68,7.17
2024,6,13,20,21,51,35.8513,129.2941,1.0,13.11
2024,6,13,20,42,46,35.8493,129.2911,0.39,13.23
2024,6,14,5,10,17,35.8193,129.4011,1.02,13.15
2024,6,17,1,51,14,35.8189,129.3998,0.32,12.8
2024,6,17,19,44,18,35.8175,129.4005,0.46,12.85
2024,6,18,21,53,25,35.8025,129.3313,0.55,14.51
2024,6,21,3,16,20,35.7305,129.5409,1.0,17.63
2024,6,21,16,43,26,35.7313,129.5386,0.77,17.38
2024,6,21,17,7,37,35.6593,129.3973,0.59,7.04
2024,6,22,8,44,29,35.7236,129.3524,1.0,9.08
2024,7,1,15,23,29,35.7125,129.3538,1.06,4.85
2024,7,1,15,25,54,35.731,129.3596,0.86,9.5
2024,7,1,16,45,36,35.8193,129.4006,0.8,12.97
2024,7,2,9,29,34,35.7178,129.3616,0.38,9.61
2024,7,3,15,53,28,35.6881,129.3463,1.0,5.65
2024,7,6,8,54,38,35.6682,129.4857,0.58,8.78
2024,7,7,4,28,22,35.7831,129.3234,1.0,10.05
2024,7,7,6,51,10,35.8028,129.3704,-0.14,10.54
2024,7,9,18,2,25,35.7153,129.3684,1.0,9.5
2024,7,9,19,47,38,35.7091,129.4045,0.48,12.5
2024,7,10,15,20,32,35.7821,129.4823,0.54,10.95
2024,7,14,8,9,18,35.7603,129.3896,0.45,11.59
2024,7,16,3,52,23,35.6662,129.5053,1.0,6.55
2024,7,16,16,10,33,35.8114,129.417,1.07,13.45
2024,7,18,16,50,19,35.8263,129.4017,0.41,13.1
2024,7,19,21,48,48,35.7803,129.4216,0.78,12.57
2024,7,20,3,32,57,35.6662,129.5063,0.58,6.49
2024,7,21,9,3,28,35.7707,129.3797,0.24,12.27
2024,7,21,9,17,23,35.7418,129.372,1.0,10.33
2024,7,21,9,38,18,35.7693,129.3736,0.94,12.11
2024,7,21,9,40,15,35.7569,129.3618,-0.1,9.57
2024,7,21,9,48,6,35.7855,129.3848,0.44,12.83
2024,7,21,21,58,0,35.7382,129.366,1.33,9.44
2024,7,21,22,21,23,35.7639,129.3812,1.0,12.14
