event_idx,time,lat,lon,depth,magnitude
7161,2017-11-20 06:49:51.300000+00:00,35.7848,129.3008,9.87,1.0768465960110127
7320,2017-11-27 15:36:50.530000+00:00,35.7983,129.4704,10.93,0.0287918511610343
7321,2017-11-27 15:41:55.870000+00:00,35.8093,129.4552,9.65,0.1193328877571251
7322,2017-11-27 16:02:51.360000+00:00,35.8047,129.4593,10.32,0.0280748938079664
7378,2017-12-02 04:05:10.620000+00:00,35.7056,129.3679,9.59,0.417894320352083
7388,2017-12-02 19:50:06.530000+00:00,35.8123,129.328,14.33,0.1106841135984997
7390,2017-12-02 21:00:36.260000+00:00,35.7221,129.3981,10.92,1.3757348485581102
7478,2017-12-19 04:34:29.060000+00:00,35.7576,129.4008,6.15,2.1310238761331406
7522,2017-12-26 04:24:56.170000+00:00,35.7625,129.2638,19.29,0.8136173371439743
7531,2017-12-29 03:50:23.610000+00:00,35.6946,129.2797,6.87,0.4099768427931347
7539,2017-12-30 03:11:13.820000+00:00,35.7727,129.2624,6.33,0.1046444971226571
7553,2018-01-02 12:56:39.070000+00:00,35.8736,129.409,14.39,0.2685262061061921
7568,2018-01-05 03:20:38.380000+00:00,35.782,129.2811,6.14,0.4946919236110993
7570,2018-01-06 03:05:26.510000+00:00,35.7036,129.2932,3.19,0.3958291519267294
7571,2018-01-06 12:32:57.520000+00:00,35.6846,129.319,7.05,
7572,2018-01-06 19:41:28.180000+00:00,35.7345,129.427,13.92,-0.1476163511999826
7588,2018-01-09 08:47:59.640000+00:00,35.7472,129.3865,11.43,0.6628849759055102
7601,2018-01-12 18:39:24.420000+00:00,35.7859,129.362,10.91,0.147455209915204
7628,2018-01-18 03:50:05.840000+00:00,35.7421,129.2814,4.93,0.2523236116521132
7631,2018-01-19 03:10:34.160000+00:00,35.7441,129.2687,6.46,0.2736590101849172
7633,2018-01-19 17:16:56.590000+00:00,35.6553,129.3205,9.36,0.1466756950010215
7640,2018-01-20 17:49:18.520000+00:00,35.8187,129.3895,11.11,0.2348017648608946
7648,2018-01-22 03:52:03.630000+00:00,35.742,129.2743,6.28,0.3393339609656449
7680,2018-01-27 23:10:53.680000+00:00,35.87,129.4104,14.74,0.6260794291368919
7700,2018-01-31 17:04:50.970000+00:00,35.819,129.296,32.7,0.7407427617176604
7725,2018-02-04 10:53:17.810000+00:00,35.7117,129.3952,7.46,0.4736402384512173
7900,2018-02-14 23:01:00.040000+00:00,35.8712,129.41,14.62,0.7642407510090562
7901,2018-02-14 23:10:44.890000+00:00,35.8703,129.4086,14.67,0.4830779218400962
7904,2018-02-15 01:09:40.300000+00:00,35.8697,129.4103,14.81,0.6451472572511212
7911,2018-02-15 11:30:08.800000+00:00,35.8574,129.2726,6.12,0.0582902894933179
7968,2018-02-19 18:36:47.830000+00:00,35.8,129.3982,13.74,0.0665193989419907
7991,2018-02-21 13:47:40.260000+00:00,35.8708,129.4103,14.63,0.5604673082647633
8010,2018-02-24 02:55:03.920000+00:00,35.7367,129.4381,5.53,0.6138335842671292
8026,2018-02-26 07:48:58.650000+00:00,35.8514,129.2722,7.14,
8064,2018-03-06 12:28:10.610000+00:00,35.7298,129.3547,10.01,0.1114652350235747
8110,2018-03-14 04:12:46.380000+00:00,35.7656,129.2542,7.99,0.7794307294209635
8119,2018-03-16 16:17:46.170000+00:00,35.8038,129.4556,10.1,0.5260274880385984
8121,2018-03-16 22:06:17.980000+00:00,35.8022,129.457,10.04,0.6134324238063407
8132,2018-03-18 16:07:10.300000+00:00,35.7437,129.4578,10.2,0.3167634726749387
8142,2018-03-22 13:20:52.220000+00:00,35.7016,129.3798,9.18,0.2064451484991274
8148,2018-03-24 02:30:01.790000+00:00,35.7592,129.5346,18.03,0.7090250346861928
8167,2018-03-28 03:51:00.220000+00:00,35.7296,129.2797,5.99,0.2929116784553485
8180,2018-03-30 09:03:52.150000+00:00,35.7505,129.2752,5.21,0.1148501207249437
8194,2018-04-01 17:35:39.560000+00:00,35.7757,129.392,12.17,0.298403355067502
8201,2018-04-02 05:21:33.130000+00:00,35.7583,129.4052,9.72,0.0863240598847998
8212,2018-04-06 04:56:12.460000+00:00,35.7204,129.3549,8.33,0.4305152465171166
8213,2018-04-06 06:35:05.870000+00:00,35.755,129.2624,7.78,0.2831691366205295
8215,2018-04-07 08:11:30.650000+00:00,35.7329,129.3573,7.21,0.1599046258839167
8216,2018-04-08 04:01:19.860000+00:00,35.7224,129.4066,10.98,0.5651903245268108
8255,2018-04-16 12:13:57.540000+00:00,35.7281,129.3546,8.91,0.6281138287254686
8268,2018-04-18 02:01:41.630000+00:00,35.7826,129.3674,14.95,0.4757806655778531
8279,2018-04-20 15:29:31.840000+00:00,35.7111,129.4076,13.06,0.5397113158676152
8281,2018-04-20 18:49:47.730000+00:00,35.7144,129.4103,12.8,
8283,2018-04-20 20:13:57.540000+00:00,35.7131,129.41,12.7,-0.0365825154769878
8284,2018-04-20 20:21:28+00:00,35.7123,129.4034,12.84,0.0886956772534723
8285,2018-04-20 20:58:39.380000+00:00,35.7076,129.4036,12.89,0.6377333541490028
8286,2018-04-20 23:31:40.650000+00:00,35.706,129.4027,12.26,0.4736099066630805
8287,2018-04-21 01:58:20.250000+00:00,35.7097,129.4059,12.9,0.6562888908479578
8292,2018-04-22 04:21:16.610000+00:00,35.7083,129.4038,13.16,1.2421329189390922
8303,2018-04-26 11:51:09.890000+00:00,35.7089,129.4055,12.85,0.3096821108769605
8310,2018-04-27 22:06:45.890000+00:00,35.7655,129.4031,10.03,0.4078094451044856
8314,2018-04-28 17:37:19.610000+00:00,35.601,129.4909,9.4,0.790022727859796
8315,2018-04-28 17:37:19.760000+00:00,35.6051,129.4725,13.24,0.790022727859796
8325,2018-05-01 12:01:49.310000+00:00,35.6894,129.3728,9.79,0.2793958603335184
8354,2018-05-12 03:01:42.450000+00:00,35.7492,129.2756,5.85,-0.0285399426720442
8355,2018-05-12 03:08:04.950000+00:00,35.7159,129.2861,5.18,0.1481571822494748
8356,2018-05-12 03:12:13.720000+00:00,35.7115,129.2878,5.07,0.0734556986888874
8363,2018-05-14 02:59:46.640000+00:00,35.7626,129.2626,7.35,0.2238836838604795
8364,2018-05-14 03:07:46+00:00,35.7506,129.2684,7.27,0.1364560478545122
8369,2018-05-15 21:38:47.200000+00:00,35.6128,129.4873,9.48,0.612837941064196
8389,2018-05-21 05:03:15.920000+00:00,35.7984,129.4124,14.97,0.8975728632408384
8412,2018-05-28 12:28:43.900000+00:00,35.731,129.3647,9.72,0.1825150116730167
8413,2018-05-28 13:16:01.430000+00:00,35.7421,129.3865,11.64,0.007602806097797
8416,2018-05-30 16:42:38.420000+00:00,35.7258,129.4118,7.0,
8427,2018-06-02 07:58:50.540000+00:00,35.6042,129.4942,8.68,0.2524254966867508
8428,2018-06-02 11:03:05.360000+00:00,35.7943,129.3507,15.73,-0.0223734173518939
8438,2018-06-06 00:45:21.150000+00:00,35.7223,129.3545,8.53,0.554517200812862
8463,2018-06-13 01:56:00.120000+00:00,35.8099,129.4322,14.38,0.7433213576471974
8469,2018-06-15 18:01:57.190000+00:00,35.7057,129.3549,9.59,0.4449472578201711
8472,2018-06-16 06:58:12.690000+00:00,35.7262,129.4122,11.58,0.7007073328224793
8476,2018-06-16 18:01:57.770000+00:00,35.7284,129.4067,11.63,0.1635434397704558
8478,2018-06-16 18:42:46.690000+00:00,35.7254,129.4088,11.99,0.657325614445286
8479,2018-06-16 18:43:20.610000+00:00,35.7247,129.4071,11.73,0.3739725658930635
8480,2018-06-16 18:53:37.780000+00:00,35.7259,129.4111,11.56,0.0960146414843426
8482,2018-06-17 06:31:40.900000+00:00,35.7722,129.341,6.35,0.2929457924906562
8484,2018-06-17 19:40:11.560000+00:00,35.7231,129.4069,11.11,0.1426040173569851
8485,2018-06-17 19:58:19.020000+00:00,35.7244,129.4069,11.66,0.7232373184612371
8486,2018-06-17 20:22:36.230000+00:00,35.7186,129.3631,9.85,0.3435583213190912
8488,2018-06-18 04:59:15.600000+00:00,35.7963,129.4129,14.73,0.9078973769006408
8496,2018-06-19 04:48:02.730000+00:00,35.7287,129.4118,11.48,0.8398063536980791
8497,2018-06-19 05:09:56.440000+00:00,35.7454,129.3656,11.34,0.4717053844437516
8506,2018-06-20 16:57:01.970000+00:00,35.7022,129.3463,11.04,0.2512886455060148
8507,2018-06-21 08:37:02.290000+00:00,35.7212,129.4049,10.95,0.4717702691028846
8509,2018-06-21 12:56:26.140000+00:00,35.7978,129.4143,14.98,1.2817587013414071
8510,2018-06-21 13:33:49.610000+00:00,35.7995,129.417,14.24,
8514,2018-06-22 15:58:13.500000+00:00,35.6722,129.3738,8.15,0.7725920670412872
8524,2018-06-23 05:20:09.080000+00:00,35.7287,129.3652,18.81,0.9748489929133592
8526,2018-06-23 06:39:19.690000+00:00,35.7312,129.375,19.02,
8531,2018-06-25 12:23:46.640000+00:00,35.7161,129.3481,8.94,0.5440115458626642
8537,2018-06-26 18:11:49.820000+00:00,35.7957,129.4135,14.6,
8540,2018-06-29 09:46:04.820000+00:00,35.8257,129.4219,14.14,0.6445487052433684
8585,2018-07-08 17:52:22.920000+00:00,35.7119,129.4067,13.05,0.1567009430642647
8587,2018-07-08 22:57:01.240000+00:00,35.7131,129.409,13.02,0.4811590967133385
8591,2018-07-09 10:32:12.920000+00:00,35.7863,129.3032,9.16,0.0426330751329102
8613,2018-07-16 03:47:46.780000+00:00,35.738,129.278,5.59,0.2622772530299659
8618,2018-07-16 21:24:37.020000+00:00,35.7293,129.3571,8.83,0.2643351510115728
8641,2018-07-21 05:59:38.690000+00:00,35.732,129.4142,12.11,0.5578334638211815
8647,2018-07-23 00:02:44.130000+00:00,35.7121,129.4082,12.99,0.5271017284571163
8648,2018-07-23 02:24:05.300000+00:00,35.7084,129.4042,12.9,1.1996896188791983
8652,2018-07-23 09:52:20.240000+00:00,35.7086,129.4036,12.9,0.482423524842491
8653,2018-07-23 14:05:17.290000+00:00,35.7077,129.3566,9.42,0.4344311639321523
8658,2018-07-24 18:35:40.990000+00:00,35.7091,129.4044,12.9,1.091634330385728
8659,2018-07-24 18:38:26.380000+00:00,35.7093,129.4028,13.11,0.8084114543408084
8661,2018-07-25 08:03:40.250000+00:00,35.7071,129.404,12.22,0.7351290321241667
8664,2018-07-26 19:42:10.580000+00:00,35.7091,129.4046,12.76,0.2924489548977851
8665,2018-07-26 19:42:34.660000+00:00,35.711,129.414,11.8,-0.1442254906367504
8680,2018-07-30 00:08:02.300000+00:00,35.8086,129.4186,13.39,0.7366210212300213
8687,2018-07-31 19:46:30.820000+00:00,35.692,129.3577,11.32,
8690,2018-08-01 04:21:39.610000+00:00,35.7587,129.4223,7.64,0.7869933137113961
8695,2018-08-02 18:38:43.920000+00:00,35.7963,129.3007,5.53,-0.0391535854551942
8701,2018-08-04 02:52:23.460000+00:00,35.7722,129.4136,6.77,1.0140435540310215
8711,2018-08-06 01:28:25.030000+00:00,35.7701,129.4063,6.14,0.4539823019055518
8715,2018-08-07 01:36:03.460000+00:00,35.7801,129.2764,22.31,
8719,2018-08-07 18:40:26.920000+00:00,35.8103,129.3363,14.32,
8720,2018-08-07 19:46:09.080000+00:00,35.7111,129.4068,12.91,0.5639664927975723
8722,2018-08-08 16:49:42.440000+00:00,35.7666,129.3698,13.61,0.3494912887055896
8725,2018-08-10 05:04:56.020000+00:00,35.7711,129.258,8.24,0.1705274580046849
8732,2018-08-14 03:24:21.180000+00:00,35.7103,129.3577,10.04,0.3169217761956406
8738,2018-08-16 05:13:04.870000+00:00,35.7777,129.368,13.72,0.6796489514975168
8743,2018-08-18 07:39:45.350000+00:00,35.7675,129.4377,7.13,0.7743154430789784
8749,2018-08-19 17:12:31.550000+00:00,35.7389,129.4014,11.84,0.5996690179949795
8751,2018-08-20 02:32:59.220000+00:00,35.7435,129.4305,9.39,0.7590835427012124
8753,2018-08-21 02:48:51.430000+00:00,35.8136,129.2653,16.57,1.2657028947512985
8755,2018-08-22 01:00:36.110000+00:00,35.772,129.4242,6.95,0.7410358556379508
8756,2018-08-22 03:26:39.530000+00:00,35.7079,129.2867,5.32,0.3678768341086909
8758,2018-08-22 17:04:32.950000+00:00,35.6795,129.368,11.17,0.4714811048023775
8759,2018-08-22 22:23:01.030000+00:00,35.6765,129.3652,11.16,1.3731630039443383
8760,2018-08-23 00:08:24.110000+00:00,35.6787,129.3667,11.14,0.3940575598261603
8762,2018-08-25 04:43:24.850000+00:00,35.7364,129.2782,5.7,0.3842283071353433
8767,2018-08-27 03:06:47.210000+00:00,35.7581,129.2859,4.24,0.3452530113592184
8773,2018-08-28 03:22:31.230000+00:00,35.7066,129.2846,4.53,0.3882826512404528
8790,2018-08-31 03:04:54.850000+00:00,35.7333,129.2772,5.92,0.2678325836341579
8805,2018-09-06 03:03:53.040000+00:00,35.7431,129.2792,5.3,0.2146566493445153
8814,2018-09-08 03:20:30.980000+00:00,35.7325,129.2772,5.83,0.0968332298337033
8819,2018-09-09 10:18:12.800000+00:00,35.7279,129.3565,9.03,0.5154733678576415
8824,2018-09-10 07:17:34.910000+00:00,35.7404,129.3748,11.21,0.6055726528886736
8825,2018-09-11 12:10:10.060000+00:00,35.7258,129.4069,10.98,0.3813404653500343
8837,2018-09-17 02:15:01.930000+00:00,35.6311,129.2918,7.03,0.8526609295236572
8838,2018-09-17 02:34:28.070000+00:00,35.7264,129.301,4.14,0.4288973053376561
8845,2018-09-18 03:55:05.480000+00:00,35.7049,129.2913,5.04,0.5467398739095488
8889,2018-10-09 13:06:45.670000+00:00,35.7211,129.3662,10.17,0.1603198059075672
8890,2018-10-09 14:06:26.270000+00:00,35.8068,129.421,14.38,2.245442903779304
8893,2018-10-10 01:46:09.420000+00:00,35.7474,129.2763,5.66,0.3950015181576505
8898,2018-10-12 04:36:09.770000+00:00,35.7013,129.278,3.71,0.0782419643414014
8904,2018-10-13 20:00:31.410000+00:00,35.7547,129.5414,10.8,0.2698018652635934
8909,2018-10-16 06:19:09.720000+00:00,35.6888,129.4115,13.82,0.7051658977471219
8914,2018-10-18 05:27:45.750000+00:00,35.7406,129.2796,5.78,0.4641068442656101
8915,2018-10-18 14:41:49.950000+00:00,35.8524,129.2712,6.78,-0.1487709294562549
8920,2018-10-19 15:53:19.760000+00:00,35.7278,129.3696,10.22,0.3113167905256864
8921,2018-10-19 16:01:55.760000+00:00,35.73,129.3664,9.13,0.3562171914478779
8922,2018-10-20 15:35:09.580000+00:00,35.8486,129.4711,11.04,0.9223823915450357
8923,2018-10-20 15:36:18.990000+00:00,35.861,129.4644,11.67,0.2674857727658501
8924,2018-10-20 16:12:07.320000+00:00,35.854,129.47,11.86,0.223928947029516
8934,2018-10-23 03:47:57.380000+00:00,35.7169,129.295,5.32,0.4068834337141722
8935,2018-10-24 05:27:32.940000+00:00,35.6127,129.4838,16.71,
8936,2018-10-24 19:16:30.780000+00:00,35.7289,129.3689,10.1,0.6116729697168894
8945,2018-10-28 22:15:37.650000+00:00,35.7546,129.3702,12.89,0.8369050810977099
8950,2018-10-30 16:25:20.810000+00:00,35.7104,129.3554,9.69,0.4203648181361539
8964,2018-11-03 14:19:49.110000+00:00,35.7211,129.4065,12.9,-0.0570002417294492
8965,2018-11-03 14:44:06.260000+00:00,35.722,129.4071,12.97,0.1291156023623285
8969,2018-11-05 03:04:50.550000+00:00,35.7496,129.3001,9.59,
8975,2018-11-06 11:28:46.220000+00:00,35.8748,129.2729,13.1,
8981,2018-11-07 19:13:45.580000+00:00,35.7535,129.5135,16.43,0.6208456516127117
8989,2018-11-11 22:05:43.660000+00:00,35.7672,129.2915,9.96,
9002,2018-11-18 02:37:19.110000+00:00,35.7229,129.4031,4.71,0.2611339587582895
9005,2018-11-19 03:23:02.350000+00:00,35.7454,129.2784,5.65,0.1208755680710338
9009,2018-11-20 12:08:55.590000+00:00,35.7913,129.402,12.48,0.2321459057799842
9016,2018-11-21 22:48:31.960000+00:00,35.7421,129.2945,11.09,0.4291280872630515
9017,2018-11-22 03:03:50.910000+00:00,35.7168,129.2968,3.65,0.339172540252076
9020,2018-11-22 12:35:45.300000+00:00,35.7138,129.4002,12.71,0.3410393607622427
9028,2018-11-23 02:58:56.820000+00:00,35.7101,129.2893,3.57,0.1994878675693704
9041,2018-11-26 15:36:38.910000+00:00,35.7207,129.3971,4.94,-0.265078125263479
9042,2018-11-26 18:37:21.580000+00:00,35.7703,129.3657,13.6,0.6744356065133001
9043,2018-11-26 20:20:30.420000+00:00,35.7574,129.389,12.78,0.1611080095879968
9044,2018-11-27 07:17:31.940000+00:00,35.7955,129.4174,13.02,1.924229916366776
9047,2018-11-28 04:31:06.160000+00:00,35.7371,129.3129,9.43,0.0821472039550712
9052,2018-11-30 03:02:06.690000+00:00,35.7183,129.2853,5.8,0.1841174052327312
9059,2018-11-30 20:04:10.820000+00:00,35.6936,129.4044,9.17,1.3661780268417822
9062,2018-12-01 05:39:12.560000+00:00,35.8643,129.3888,11.3,1.341687402725596
9071,2018-12-04 17:25:08.010000+00:00,35.7318,129.4103,12.17,0.5228138041473098
9076,2018-12-06 03:38:31.190000+00:00,35.7017,129.2853,6.39,0.4152306065869424
9079,2018-12-07 03:06:14.810000+00:00,35.7091,129.2928,5.39,0.509784592740699
9090,2018-12-09 17:39:25.060000+00:00,35.7692,129.3846,11.63,0.0053538254064828
9091,2018-12-10 03:06:37.710000+00:00,35.7158,129.2859,5.74,0.2242079029214881
9103,2018-12-14 12:38:28.040000+00:00,35.799,129.3802,14.21,0.3603800582828876
9105,2018-12-15 02:42:35.920000+00:00,35.7086,129.3561,9.61,0.1949042054616241
9109,2018-12-16 16:15:33.980000+00:00,35.769,129.3793,9.3,-0.0295102556511377
9110,2018-12-16 18:34:53.680000+00:00,35.7707,129.3796,9.25,-0.2921455695264676
9112,2018-12-16 23:25:49.610000+00:00,35.7689,129.3774,9.97,0.7575642259333173
9118,2018-12-18 18:32:01.770000+00:00,35.7097,129.3555,9.97,0.3369806879562671
9119,2018-12-18 20:03:25.320000+00:00,35.8519,129.2725,7.31,0.0304065372786126
9121,2018-12-19 14:26:37.740000+00:00,35.8519,129.269,6.57,0.062031402002977
9124,2018-12-20 03:02:28.210000+00:00,35.7604,129.2768,6.96,0.5426847093182001
9126,2018-12-21 02:57:16.470000+00:00,35.7462,129.2797,5.49,0.222334041641933
9133,2018-12-23 14:18:00.070000+00:00,35.7075,129.3571,9.56,
9137,2018-12-24 10:12:38.270000+00:00,35.8566,129.2789,5.68,-0.086518125198487
9151,2018-12-28 14:45:53.880000+00:00,35.6887,129.3239,16.27,0.3780793952755108
9166,2018-12-31 08:03:58.490000+00:00,35.7316,129.4236,13.86,0.5155155999717995
9178,2019-01-05 03:05:16.760000+00:00,35.8956,129.3017,13.0,0.7627698033342405
9180,2019-01-05 13:33:43.530000+00:00,35.8089,129.3309,7.63,0.4127777041396988
9181,2019-01-05 13:35:49.570000+00:00,35.7676,129.381,9.91,0.2649958108374195
9182,2019-01-05 15:10:38.560000+00:00,35.767,129.3775,9.4,0.6137060454108387
9186,2019-01-07 16:27:38.240000+00:00,35.7719,129.3963,12.88,0.282311207763112
9188,2019-01-08 19:25:16.990000+00:00,35.7696,129.3769,8.98,0.0235850998746234
9189,2019-01-08 19:31:07.600000+00:00,35.7203,129.3575,9.89,0.4362712387644227
9190,2019-01-08 22:47:24.870000+00:00,35.8525,129.3103,4.42,0.4420949742389608
9195,2019-01-09 18:22:11.100000+00:00,35.7349,129.4111,12.53,0.3798856873189504
9200,2019-01-10 19:26:15.540000+00:00,35.7357,129.4124,12.63,0.1572353126923027
9212,2019-01-14 14:15:35.330000+00:00,35.7744,129.2932,10.06,0.2555059500707601
9224,2019-01-23 21:11:19+00:00,35.7236,129.4033,12.94,0.2794716785261018
9225,2019-01-24 03:18:15.280000+00:00,35.7186,129.2703,8.63,0.5903629817310073
9226,2019-01-24 04:27:30.710000+00:00,35.7208,129.4017,12.95,1.2277003259407364
9227,2019-01-24 06:16:55.940000+00:00,35.7211,129.4028,12.92,0.8952927451857424
9230,2019-01-24 17:32:31.700000+00:00,35.7241,129.4065,13.01,
9232,2019-01-25 08:03:25.730000+00:00,35.7213,129.405,12.73,0.3390312819600098
9233,2019-01-25 09:40:57.460000+00:00,35.7232,129.406,12.98,1.0656564754526032
9235,2019-01-25 14:20:33.340000+00:00,35.7243,129.4062,12.91,0.4114046921999861
9236,2019-01-25 14:21:49.140000+00:00,35.7224,129.4052,12.71,0.2156546807486747
9237,2019-01-25 15:46:40.260000+00:00,35.7207,129.4021,12.44,0.4343293721020654
9238,2019-01-25 15:51:37.020000+00:00,35.7209,129.402,12.81,0.7973529546497717
9239,2019-01-25 19:01:44.850000+00:00,35.7219,129.4065,12.77,0.3191641422362236
9241,2019-01-25 22:14:29.130000+00:00,35.7209,129.402,12.75,0.9474214674937936
9243,2019-01-25 23:10:49.580000+00:00,35.7225,129.4061,12.54,0.2761231343149072
9244,2019-01-26 01:26:13.170000+00:00,35.7221,129.3713,10.3,0.4856440799716999
9245,2019-01-26 09:57:10.330000+00:00,35.7226,129.4039,12.96,0.7336839528794808
9247,2019-01-26 14:41:20.270000+00:00,35.724,129.4058,12.49,0.1271672366687222
9248,2019-01-26 17:47:07.010000+00:00,35.7276,129.3659,9.95,0.6726413411125327
9250,2019-01-26 20:05:38.780000+00:00,35.7225,129.4058,12.85,0.2542375524355307
9251,2019-01-26 22:26:05.570000+00:00,35.7237,129.4077,12.94,0.2954252177161653
9254,2019-01-27 10:49:50.410000+00:00,35.7637,129.371,12.87,0.484689620176396
9255,2019-01-27 13:52:16.190000+00:00,35.768,129.3752,9.58,0.6610883292798083
9256,2019-01-27 15:12:40.560000+00:00,35.7696,129.3827,9.8,1.1631886006241072
9257,2019-01-27 17:27:39.990000+00:00,35.7627,129.3695,9.8,0.2725134800554208
9259,2019-01-27 20:07:45.120000+00:00,35.7691,129.3816,9.61,-0.0782871750696334
9260,2019-01-27 20:35:15.240000+00:00,35.7726,129.383,9.43,0.0320678933101645
9261,2019-01-27 21:12:37.460000+00:00,35.7516,129.3647,6.17,0.7649108765061214
9262,2019-01-27 22:54:06.420000+00:00,35.6961,129.3844,7.73,
9264,2019-01-28 11:09:17.540000+00:00,35.8516,129.4411,15.32,0.5503724287137148
9265,2019-01-28 11:39:22.510000+00:00,35.7663,129.3783,9.31,0.3387850578067748
9267,2019-01-30 16:08:56.650000+00:00,35.763,129.374,14.07,
9269,2019-01-31 03:01:28.260000+00:00,35.7182,129.2868,5.54,0.4076409425181682
9275,2019-02-01 17:51:17.390000+00:00,35.7114,129.3545,9.81,0.7361836508664015
9278,2019-02-02 15:46:31.950000+00:00,35.7712,129.3819,9.8,-0.0643513042336438
9287,2019-02-03 16:57:51.760000+00:00,35.7931,129.3525,15.72,1.569581954994962
9289,2019-02-04 05:52:40.630000+00:00,35.8057,129.3347,11.43,0.2752085391207657
9295,2019-02-06 12:56:02.970000+00:00,35.7205,129.4005,12.5,0.3568818830856062
9296,2019-02-06 13:11:00.590000+00:00,35.7205,129.4,12.61,0.7612936069765015
9297,2019-02-06 14:01:33.950000+00:00,35.7249,129.4064,12.9,0.1853739834391702
9298,2019-02-06 14:50:57.600000+00:00,35.7199,129.3996,12.45,0.2926366589849327
9299,2019-02-06 15:05:29.620000+00:00,35.7573,129.3819,12.43,-0.0270893131856708
9303,2019-02-06 23:59:07.710000+00:00,35.6957,129.374,5.64,0.611726750938825
9307,2019-02-07 23:03:54.450000+00:00,35.7932,129.3764,14.34,1.0162288131330846
9313,2019-02-09 19:58:24.110000+00:00,35.6729,129.5071,6.93,1.263116079109968
9318,2019-02-11 14:08:29.830000+00:00,35.8246,129.3152,10.79,0.5066587185578768
9321,2019-02-12 09:50:34.600000+00:00,35.7147,129.3504,8.31,0.0935268626157701
9324,2019-02-13 10:48:47.010000+00:00,35.7266,129.3683,11.52,0.0425339214817062
9327,2019-02-14 04:08:52.940000+00:00,35.7288,129.3682,10.21,0.6514769273768788
9328,2019-02-15 02:04:20.840000+00:00,35.8165,129.3973,12.27,0.4413277380373286
9330,2019-02-16 17:34:22.780000+00:00,35.8095,129.4245,15.04,
